GAME_ID,TEAM_ABBREVIATION,PF
0022401137,WAS,10
0022401138,SAC,14
0022400617,MIL,14
0022401133,CHA,22
0022401142,IND,17
0022401143,HOU,15
0022401143,GSW,14
0022401135,LAL,15
0022401134,BKN,18
0022401136,ATL,19
0022401137,BOS,9
0022401133,CHI,23
0022401145,PHI,14
0022401145,MIA,17
0022401144,DET,23
0022401144,SAC,21
0022401153,OKC,26
0022401152,MIN,20
0022401152,MIL,15
0022401150,NOP,18
0022401151,BOS,17
0022401149,ATL,26
0022401148,WAS,27
0022401154,GSW,10
0022401155,LAC,14
0022401149,ORL,20
0022401151,NYK,21
0022401147,CHI,15
0022401150,BKN,22
0022401147,CLE,15
0022401154,PHX,19
0022401155,SAS,16
0022401153,LAL,15
0022401146,CHA,18
0022401148,IND,16
0022401146,MEM,18
0022401159,DAL,14
0022401160,CHI,14
0022401156,BOS,11
0022401157,WAS,25
0022401164,OKC,18
0022401162,UTA,26
0022401165,DEN,16
0022401163,GSW,19
0022401156,ORL,9
0022401160,MIA,10
0022401159,LAL,16
0022401165,SAC,22
0022401163,SAS,23
0022401166,LAC,11
0022401166,HOU,14
0022401164,PHX,17
0022401158,CHA,13
0022401162,POR,23
0022401157,PHI,20
0022401158,TOR,16
0022401161,NOP,21
0022401170,MEM,22
0022401169,ATL,19
0022401167,DET,23
0022401168,CLE,16
0022401169,BKN,26
0022401168,IND,16
0022401161,MIL,17
0022401170,MIN,25
0022401167,NYK,19
0022401185,HOU,17
0022401177,NOP,16
0022401171,DET,19
0022401179,BKN,24
0022401179,MIN,15
0022401175,CLE,17
0022401172,IND,19
0022401172,ORL,28
0022401173,ATL,15
0022401182,SAS,7
0022401183,GSW,19
0022401184,LAC,19
0022401182,PHX,9
0022401173,PHI,17
0022401174,CHA,14
0022401175,NYK,18
0022401177,MIA,13
0022401176,WAS,16
0022401178,TOR,15
0022401180,MEM,24
0022401183,POR,20
0022401185,LAL,15
0022401184,SAC,18
0022401181,UTA,14
0022401178,DAL,12
0022401181,OKC,17
0022401180,DEN,17
0022401176,CHI,13
0022401171,MIL,17
0022401174,BOS,11
0022401199,POR,16
0022401190,WAS,14
0022401192,DET,19
0022401195,UTA,15
0022401188,NYK,25
0022401188,BKN,24
0022401186,ATL,15
0022401189,CLE,23
0022401191,CHI,17
0022401200,SAC,7
0022401199,LAL,21
0022401200,PHX,9
0022401197,TOR,23
0022401186,ORL,8
0022401187,CHA,16
0022401189,IND,20
0022401196,OKC,25
0022401191,PHI,15
0022401194,MEM,15
0022401193,HOU,24
0022401198,LAC,21
0022401193,DEN,13
0022401198,GSW,20
0022401196,NOP,19
0022401197,SAS,13
0022401195,MIN,16
0022401194,DAL,13
0022401190,MIA,12
0022401192,MIL,17
0022401187,BOS,14
0022500001,OKC,27
0022500002,GSW,27
0022500001,HOU,26
0022500002,LAL,21
0022500086,MIL,22
0022500089,MIN,29
0022500080,BKN,28
0022500003,NYK,23
0022500081,ORL,20
0022500083,PHI,23
0022500088,PHX,25
0022500089,POR,17
0022500088,SAC,22
0022500004,SAS,24
0022500082,ATL,24
0022500083,BOS,28
0022500003,CLE,25
0022500085,NOP,30
0022500084,CHI,23
0022500004,DAL,24
0022500087,LAC,21
0022500081,MIA,28
0022500082,TOR,31
0022500087,UTA,21
0022500085,MEM,29
0022500086,WAS,19
0022500084,DET,29
0022500080,CHA,25
0022500005,IND,37
0022500005,OKC,33
0022500006,DEN,22
0022500006,GSW,16
0022500092,MIL,24
0022500019,MIN,27
0022500091,BKN,28
0022500018,NYK,17
0022500090,ORL,26
0022500099,PHX,25
0022500097,POR,28
0022500098,SAC,18
0022500095,SAS,27
0022500090,ATL,21
0022500018,BOS,25
0022500091,CLE,18
0022500095,NOP,21
0022500096,DAL,19
0022500097,GSW,22
0022500093,HOU,24
0022500099,LAC,19
0022500019,LAL,20
0022500094,MIA,25
0022500092,TOR,21
0022500098,UTA,16
0022500094,MEM,19
0022500096,WAS,24
0022500093,DET,31
0022500100,ORL,25
0022500103,IND,21
0022500102,PHI,25
0022500104,PHX,29
0022500101,OKC,19
0022500101,ATL,23
0022500100,CHI,26
0022500104,DEN,23
0022500103,MEM,22
0022500102,CHA,26
0022500107,MIL,26
0022500110,MIN,24
0022500105,BKN,30
0022500108,NYK,24
0022500110,IND,27
0022500112,POR,21
0022500113,SAC,26
0022500105,SAS,23
0022500106,BOS,26
0022500107,CLE,23
0022500111,DAL,26
0022500112,LAC,27
0022500113,LAL,17
0022500108,MIA,16
0022500111,TOR,28
0022500109,WAS,27
0022500106,DET,24
0022500109,CHA,16
0022500008,MIN,22
0022500116,BKN,24
0022500114,ORL,22
0022500114,PHI,27
0022500120,PHX,29
0022500122,POR,17
0022500118,SAS,17
0022500119,OKC,23
0022500115,ATL,17
0022500117,BOS,24
0022500007,CLE,25
0022500117,NOP,19
0022500115,CHI,20
0022500119,DAL,15
0022500008,DEN,24
0022500121,GSW,24
0022500116,HOU,22
0022500122,LAL,19
0022500118,TOR,23
0022500120,UTA,27
0022500121,MEM,20
0022500007,DET,29
0022500125,MIL,21
0022500125,NYK,21
0022500123,PHI,21
0022500126,SAC,16
0022500126,OKC,19
0022500127,GSW,15
0022500127,LAC,5
0022500124,MIA,16
0022500123,WAS,30
0022500124,CHA,18
0022500136,MIN,23
0022500130,BKN,17
0022500129,ORL,27
0022500133,IND,29
0022500137,PHX,20
0022500135,POR,33
0022500132,SAC,17
0022500130,ATL,26
0022500128,BOS,19
0022500128,CLE,22
0022500134,NOP,15
0022500132,CHI,20
0022500133,DAL,22
0022500134,DEN,23
0022500131,HOU,16
0022500136,LAL,22
0022500131,TOR,26
0022500135,UTA,24
0022500137,MEM,17
0022500129,DET,28
0022500139,MIL,22
0022500138,ORL,19
0022500141,SAS,17
0022500140,OKC,15
0022500139,GSW,17
0022500141,MIA,20
0022500140,WAS,26
0022500138,CHA,22
0022500023,NYK,25
0022500020,IND,16
0022500021,PHI,13
0022500025,PHX,25
0022500026,POR,24
0022500020,ATL,23
0022500021,BOS,24
0022500022,CLE,15
0022500027,NOP,18
0022500023,CHI,22
0022500026,DEN,21
0022500027,LAC,19
0022500024,LAL,16
0022500022,TOR,18
0022500025,UTA,22
0022500024,MEM,25
0022500142,MIL,26
0022500143,MIN,22
0022500145,ORL,16
0022500144,IND,19
0022500142,SAC,21
0022500146,BOS,25
0022500147,DAL,25
0022500144,GSW,27
0022500146,HOU,14
0022500145,WAS,23
0022500147,DET,22
0022500143,CHA,16
0022500149,BKN,15
0022500153,NYK,12
0022500149,PHI,25
0022500154,PHX,26
0022500154,SAS,21
0022500148,OKC,22
0022500151,ATL,21
0022500151,CLE,28
0022500148,NOP,22
0022500153,CHI,20
0022500155,LAL,26
0022500155,MIA,20
0022500152,TOR,23
0022500150,UTA,24
0022500152,MEM,18
0022500150,CHA,25
0022500157,MIL,28
0022500156,MIN,26
0022500156,BKN,24
0022500159,NYK,16
0022500157,IND,24
0022500163,POR,18
0022500162,SAC,24
0022500158,BOS,22
0022500160,DAL,25
0022500162,DEN,18
0022500160,HOU,17
0022500164,LAC,24
0022500163,LAL,22
0022500164,MIA,15
0022500158,UTA,21
0022500161,MEM,22
0022500159,WAS,21
0022500161,DET,21
0022500165,MIL,26
0022500166,ORL,30
0022500167,PHI,21
0022500169,PHX,17
0022500170,OKC,23
0022500166,ATL,24
0022500168,NOP,20
0022500167,CHI,19
0022500169,GSW,18
0022500170,LAC,20
0022500165,TOR,23
0022500168,CHA,23
0022500175,MIN,14
0022500173,BKN,17
0022500175,NYK,21
0022500173,IND,23
0022500171,PHI,23
0022500180,POR,24
0022500181,SAC,18
0022500179,SAS,36
0022500180,OKC,27
0022500174,BOS,24
0022500171,CLE,22
0022500177,NOP,18
0022500177,DAL,15
0022500178,DEN,16
0022500181,GSW,26
0022500176,HOU,21
0022500179,LAL,30
0022500178,MIA,20
0022500172,UTA,17
0022500176,MEM,19
0022500174,WAS,18
0022500172,DET,23
0022500182,PHX,23
0022500182,LAC,19
0022500035,MIL,16
0022500036,MIN,23
0022500031,BKN,24
0022500028,ORL,18
0022500038,SAC,20
0022500032,SAS,19
0022500038,OKC,16
0022500030,ATL,19
0022500028,BOS,27
0022500029,CLE,17
0022500035,CHI,19
0022500034,DAL,20
0022500037,DEN,15
0022500037,GSW,18
0022500032,HOU,24
0022500033,MIA,21
0022500030,TOR,21
0022500036,UTA,22
0022500034,MEM,20
0022500029,WAS,24
0022500031,DET,19
0022500033,CHA,18
0022500189,IND,23
0022500184,PHI,22
0022500190,PHX,19
0022500187,POR,32
0022500188,SAS,20
0022500185,ATL,14
0022500186,CLE,27
0022500188,NOP,19
0022500186,CHI,25
0022500183,DAL,17
0022500189,DEN,25
0022500190,LAC,15
0022500185,LAL,11
0022500187,MIA,23
0022500184,TOR,25
0022500183,WAS,21
0022500191,MIL,20
0022500197,MIN,23
0022500192,BKN,25
0022500192,NYK,25
0022500193,ORL,24
0022500196,IND,25
0022500195,PHI,22
0022500197,SAC,20
0022500194,OKC,17
0022500193,BOS,27
0022500196,GSW,16
0022500191,HOU,19
0022500194,MEM,25
0022500195,DET,21
0022500203,MIL,26
0022500205,MIN,21
0022500200,ORL,23
0022500204,PHX,18
0022500200,POR,24
0022500202,SAS,17
0022500206,ATL,22
0022500201,CLE,27
0022500204,NOP,23
0022500202,CHI,20
0022500203,DAL,22
0022500206,LAC,14
0022500198,LAL,22
0022500201,MIA,27
0022500205,UTA,24
0022500199,WAS,28
0022500199,DET,18
0022500198,CHA,25
0022500207,BKN,20
0022500208,NYK,21
0022500211,IND,26
0022500209,PHI,22
0022500212,SAC,23
0022500210,OKC,21
0022500209,BOS,17
0022500212,DEN,19
0022500210,GSW,28
0022500207,TOR,23
0022500211,UTA,27
0022500208,MEM,20
0022500213,MIL,22
0022500215,NYK,25
0022500215,ORL,23
0022500221,PHX,20
0022500219,POR,22
0022500223,SAC,19
0022500220,SAS,24
0022500222,OKC,19
0022500223,ATL,20
0022500216,BOS,20
0022500217,CLE,21
0022500219,NOP,20
0022500214,CHI,18
0022500221,DAL,23
0022500224,DEN,14
0022500220,GSW,18
0022500218,HOU,18
0022500224,LAC,30
0022500222,LAL,19
0022500217,MIA,29
0022500216,MEM,18
0022500218,WAS,22
0022500214,DET,25
0022500213,CHA,15
0022500226,IND,22
0022500226,PHX,24
0022500227,ATL,18
0022500225,CLE,20
0022500225,TOR,20
0022500227,UTA,19
0022500043,MIL,25
0022500044,MIN,20
0022500040,BKN,19
0022500039,NYK,23
0022500040,ORL,16
0022500041,PHI,20
0022500042,POR,18
0022500044,SAC,26
0022500047,SAS,19
0022500045,NOP,23
0022500046,DAL,25
0022500047,GSW,20
0022500042,HOU,22
0022500046,LAC,32
0022500045,LAL,17
0022500039,MIA,23
0022500041,DET,17
0022500043,CHA,21
0022500231,MIL,23
0022500232,MIN,27
0022500230,IND,25
0022500229,OKC,15
0022500228,CLE,28
0022500232,DEN,19
0022500231,LAL,20
0022500230,TOR,20
0022500228,MEM,25
0022500229,CHA,10
0022500235,BKN,18
0022500236,ORL,22
0022500239,PHX,24
0022500238,POR,32
0022500234,SAC,17
0022500234,SAS,17
0022500239,ATL,19
0022500233,BOS,21
0022500237,NOP,16
0022500240,CHI,29
0022500238,DAL,22
0022500237,GSW,23
0022500236,HOU,23
0022500233,LAC,20
0022500240,UTA,28
0022500235,WAS,25
0022500241,MIL,17
0022500246,MIN,24
0022500244,NYK,18
0022500242,IND,26
0022500243,PHI,20
0022500247,OKC,20
0022500241,CLE,17
0022500247,NOP,26
0022500248,CHI,18
0022500246,DAL,22
0022500248,DEN,14
0022500243,LAC,26
0022500244,MIA,21
0022500245,TOR,21
0022500242,DET,28
0022500245,CHA,14
0022500250,BKN,22
0022500249,ORL,20
0022500254,PHX,27
0022500254,POR,12
0022500252,SAS,16
0022500251,ATL,24
0022500250,BOS,24
0022500249,GSW,18
0022500253,LAL,21
0022500253,UTA,30
0022500252,MEM,15
0022500251,DET,16
0022500259,MIN,15
0022500262,NYK,22
0022500256,IND,22
0022500258,PHI,20
0022500263,POR,16
0022500261,SAC,22
0022500261,OKC,21
0022500255,CLE,18
0022500260,NOP,24
0022500263,CHI,26
0022500262,DAL,26
0022500260,DEN,26
0022500257,GSW,20
0022500255,HOU,23
0022500257,MIA,17
0022500258,TOR,19
0022500259,WAS,26
0022500256,CHA,18
0022500266,MIL,19
0022500264,ORL,17
0022500266,PHI,15
0022500265,SAC,22
0022500267,SAS,15
0022500267,ATL,24
0022500264,LAC,20
0022500265,MEM,11
0022500053,MIN,23
0022500049,BKN,17
0022500048,IND,22
0022500053,PHX,29
0022500056,POR,25
0022500055,OKC,16
0022500049,BOS,25
0022500048,CLE,22
0022500052,NOP,20
0022500051,CHI,27
0022500052,DAL,19
0022500054,DEN,20
0022500056,GSW,25
0022500054,HOU,22
0022500051,MIA,22
0022500050,TOR,20
0022500055,UTA,25
0022500050,WAS,22
0022500272,MIL,19
0022500269,NYK,28
0022500269,ORL,26
0022500274,SAC,20
0022500270,ATL,20
0022500270,NOP,17
0022500271,CHI,15
0022500273,DAL,21
0022500274,DEN,21
0022500268,LAC,19
0022500273,MEM,18
0022500271,WAS,23
0022500272,DET,17
0022500268,CHA,20
0022500279,BKN,20
0022500277,ORL,17
0022500275,PHI,21
0022500281,PHX,23
0022500280,POR,19
0022500281,SAS,17
0022500280,OKC,23
0022500276,ATL,21
0022500277,BOS,21
0022500278,CLE,22
0022500278,LAC,17
0022500282,LAL,18
0022500275,MIA,17
0022500279,TOR,22
0022500282,UTA,21
0022500276,CHA,15
0022500288,MIL,26
0022500292,MIN,28
0022500285,BKN,14
0022500285,NYK,21
0022500283,IND,27
0022500290,PHX,20
0022500288,POR,16
0022500292,SAC,21
0022500284,CLE,13
0022500289,NOP,21
0022500289,CHI,21
0022500286,DAL,19
0022500287,DEN,15
0022500291,GSW,14
0022500290,HOU,20
0022500286,MIA,16
0022500284,TOR,14
0022500291,UTA,14
0022500287,MEM,16
0022500283,DET,27
0022500058,ORL,20
0022500058,PHI,20
0022500057,ATL,19
0022500059,LAC,22
0022500059,LAL,22
0022500057,WAS,19
0022500062,MIL,15
0022500064,MIN,25
0022500061,NYK,22
0022500063,IND,22
0022500068,PHX,14
0022500067,POR,22
0022500068,SAC,17
0022500067,SAS,22
0022500064,OKC,25
0022500060,BOS,27
0022500065,NOP,18
0022500066,GSW,26
0022500066,HOU,20
0022500062,MIA,10
0022500063,TOR,19
0022500065,MEM,18
0022500060,DET,18
0022500061,CHA,16
0022500074,MIL,26
0022500070,BKN,16
0022500074,NYK,21
0022500072,ORL,25
0022500073,IND,16
0022500070,PHI,20
0022500075,PHX,24
0022500077,SAC,22
0022500076,SAS,27
0022500075,OKC,22
0022500069,ATL,14
0022500069,CLE,17
0022500071,CHI,18
0022500078,DAL,23
0022500076,DEN,22
0022500079,LAC,21
0022500078,LAL,20
0022500077,UTA,22
0022500079,MEM,19
0022500073,WAS,17
0022500072,DET,27
0022500071,CHA,19
0022500297,MIL,16
0022500293,MIN,16
0022500297,BKN,16
0022500295,IND,15
0022500299,PHX,23
0022500293,BOS,21
0022500298,NOP,21
0022500295,CHI,14
0022500300,DAL,19
0022500299,DEN,20
0022500298,GSW,23
0022500300,LAC,21
0022500296,MIA,20
0022500294,TOR,26
0022500296,DET,27
0022500294,CHA,19
0022500306,MIN,16
0022500303,NYK,15
0022500304,PHI,28
0022500305,POR,22
0022500307,SAC,22
0022500306,SAS,15
0022500305,OKC,29
0022500304,ATL,27
0022500302,BOS,17
0022500302,CLE,22
0022500308,NOP,27
0022500301,HOU,18
0022500308,LAL,14
0022500303,TOR,15
0022500301,UTA,23
0022500307,MEM,22
0022500311,MIL,16
0022500312,BKN,23
0022500314,ORL,16
0022500310,IND,22
0022500317,PHX,16
0022500309,ATL,16
0022500310,CLE,28
0022500314,CHI,23
0022500315,DAL,19
0022500315,DEN,11
0022500316,HOU,26
0022500313,LAC,10
0022500317,LAL,13
0022500313,MIA,25
0022500316,UTA,31
0022500311,WAS,17
0022500309,DET,12
0022500312,CHA,15
0022500321,MIN,25
0022500320,NYK,15
0022500318,PHI,21
0022500319,POR,21
0022500322,SAS,22
0022500323,OKC,13
0022500320,BOS,20
0022500321,NOP,23
0022500323,GSW,22
0022500319,TOR,28
0022500322,MEM,28
0022500318,WAS,15
0022500331,MIL,20
0022500329,BKN,19
0022500328,NYK,19
0022500326,ORL,19
0022500325,IND,24
0022500324,POR,21
0022500330,SAC,17
0022500326,SAS,20
0022500327,ATL,17
0022500324,CLE,24
0022500329,CHI,15
0022500332,DAL,15
0022500325,DEN,21
0022500330,HOU,10
0022500327,LAC,18
0022500332,MIA,13
0022500331,DET,18
0022500328,CHA,18
0022500337,MIN,22
0022500335,BKN,19
0022500333,PHI,14
0022500334,BOS,20
0022500337,NOP,22
0022500333,GSW,20
0022500336,LAL,17
0022500336,TOR,20
0022500335,UTA,23
0022500334,WAS,22
0022500348,MIL,21
0022500343,NYK,22
0022500339,ORL,19
0022500345,IND,21
0022500348,PHI,24
0022500346,PHX,22
0022500342,POR,35
0022500341,SAS,22
0022500349,OKC,21
0022500340,ATL,25
0022500338,BOS,20
0022500341,CLE,22
0022500345,CHI,15
0022500349,DAL,17
0022500340,DEN,15
0022500346,HOU,20
0022500347,LAC,18
0022500338,LAL,14
0022500339,MIA,18
0022500344,TOR,25
0022500343,UTA,18
0022500347,MEM,18
0022500342,DET,29
0022500344,CHA,20
0022500353,MIL,26
0022500355,MIN,22
0022500350,BKN,17
0022500354,SAC,19
0022500351,ATL,16
0022500352,CLE,18
0022500350,NOP,15
0022500356,DAL,14
0022500352,GSW,19
0022500356,HOU,20
0022500355,LAC,28
0022500354,MIA,17
0022500351,WAS,18
0022500353,DET,26
0022500357,NYK,21
0022500357,ORL,16
0022500362,PHI,17
0022500360,POR,27
0022500363,OKC,20
0022500358,BOS,22
0022500361,CHI,15
0022500359,DEN,19
0022500361,GSW,16
0022500362,LAL,22
0022500358,TOR,18
0022500363,UTA,17
0022500360,MEM,25
0022500359,CHA,22
0022500365,MIN,20
0022500364,IND,15
0022500365,PHX,20
0022500364,SAC,18
0022500366,SAS,19
0022500366,NOP,23
0022501202,NYK,19
0022501201,ORL,19
0022501201,MIA,16
0022501202,TOR,22
0022501203,PHX,13
0022501204,SAS,19
0022501203,OKC,14
0022501204,LAL,23
0022501206,MIL,24
0022501207,POR,19
0022501208,SAC,20
0022501206,BOS,15
0022501207,NOP,16
0022501208,DEN,18
0022501205,HOU,22
0022501205,LAC,20
0022501215,MIN,22
0022501214,BKN,22
0022501211,IND,27
0022501211,PHI,19
0022501210,ATL,18
0022501212,CLE,20
0022501209,CHI,11
0022501214,DAL,20
0022501215,GSW,23
0022501213,UTA,23
0022501213,MEM,21
0022501212,WAS,27
0022501210,DET,22
0022501209,CHA,19
0022501229,NYK,23
0022501229,ORL,24
0022501230,SAS,23
0022501230,OKC,25
0022501219,MIL,18
0022501220,MIN,26
0022501219,BKN,15
0022501216,IND,18
0022501217,PHI,15
0022501228,PHX,28
0022501221,POR,21
0022501220,SAC,21
0022501217,ATL,23
0022501218,CLE,24
0022501223,NOP,17
0022501223,CHI,24
0022501221,GSW,24
0022501228,LAL,23
0022501216,WAS,21
0022501218,CHA,26
0022501222,BOS,20
0022501224,DAL,26
0022501225,DEN,28
0022501225,HOU,25
0022501226,LAC,15
0022501227,MIA,14
0022501227,TOR,20
0022501224,UTA,32
0022501226,MEM,21
0022501222,DET,20
0022500368,MIN,25
0022500367,CLE,16
0022500367,CHI,17
0022500368,MEM,25
0022500374,MIL,19
0022500373,BKN,17
0022500372,NYK,19
0022500377,ORL,17
0022500372,IND,20
0022500378,PHX,17
0022500380,POR,27
0022500380,SAC,29
0022500370,SAS,12
0022500369,OKC,19
0022500371,ATL,20
0022500375,NOP,24
0022500376,DAL,21
0022500377,DEN,18
0022500378,GSW,20
0022500375,HOU,21
0022500369,LAC,17
0022500379,LAL,31
0022500373,MIA,12
0022500374,TOR,20
0022500379,UTA,29
0022500370,WAS,18
0022500376,DET,27
0022500371,CHA,21
0022500385,MIN,24
0022500382,NYK,21
0022500382,PHI,24
0022500383,SAS,12
0022500385,OKC,30
0022500383,ATL,14
0022500381,BOS,19
0022500384,CLE,17
0022500384,CHI,14
0022500381,MIA,20
0022500393,ORL,29
0022500389,IND,26
0022500387,PHI,13
0022500392,PHX,24
0022500394,POR,20
0022500394,SAC,19
0022500388,BOS,21
0022500389,NOP,25
0022500387,DAL,22
0022500386,DEN,20
0022500392,GSW,22
0022500386,HOU,20
0022500395,LAC,23
0022500395,LAL,19
0022500388,TOR,18
0022500393,UTA,29
0022500391,MEM,19
0022500391,WAS,20
0022500390,DET,25
0022500390,CHA,23
0022500400,MIL,15
0022500400,MIN,18
0022500397,BKN,17
0022500398,NYK,25
0022500401,SAC,21
0022500399,SAS,19
0022500396,ATL,25
0022500396,CHI,21
0022500401,HOU,20
0022500398,MIA,14
0022500397,TOR,19
0022500399,WAS,25
0022500407,ORL,21
0022500403,IND,21
0022500408,POR,22
0022500406,OKC,18
0022500403,BOS,16
0022500402,CLE,20
0022500404,NOP,16
0022500404,DAL,19
0022500405,DEN,17
0022500407,GSW,20
0022500405,UTA,19
0022500406,MEM,14
0022500408,DET,28
0022500402,CHA,18
0022500413,MIL,26
0022500416,MIN,15
0022500410,BKN,25
0022500416,NYK,21
0022500420,ORL,21
0022500413,IND,21
0022500410,PHI,26
0022500418,PHX,24
0022500420,POR,22
0022500421,SAC,25
0022500417,SAS,13
0022500417,OKC,17
0022500411,ATL,24
0022500412,CLE,21
0022500412,NOP,16
0022500411,CHI,18
0022500415,DAL,12
0022500415,DEN,16
0022500422,HOU,20
0022500422,LAC,19
0022500418,LAL,22
0022500414,MIA,18
0022500414,TOR,19
0022500419,UTA,21
0022500419,MEM,23
0022500409,WAS,20
0022500421,DET,23
0022500409,CHA,16
0022500013,MIN,27
0022500009,NYK,17
0022500010,SAS,16
0022500010,OKC,18
0022500009,CLE,22
0022500011,DAL,16
0022500013,DEN,18
0022500011,GSW,22
0022500012,HOU,13
0022500012,LAL,17
0022500428,MIL,25
0022500424,ORL,25
0022500426,IND,28
0022500427,PHI,20
0022500429,PHX,27
0022500431,POR,20
0022500423,ATL,16
0022500426,BOS,22
0022500429,NOP,22
0022500427,CHI,18
0022500431,LAC,18
0022500423,MIA,16
0022500425,TOR,16
0022500430,UTA,20
0022500428,MEM,19
0022500425,WAS,23
0022500430,DET,23
0022500424,CHA,19
0022500437,MIL,16
0022500439,MIN,20
0022500439,BKN,22
0022500435,NYK,25
0022500433,ORL,25
0022500436,IND,22
0022500434,PHX,23
0022500432,SAC,15
0022500440,SAS,22
0022500435,ATL,20
0022500438,CLE,15
0022500434,NOP,22
0022500437,CHI,18
0022500432,DAL,11
0022500433,DEN,23
0022500438,HOU,14
0022500436,MIA,15
0022500440,UTA,19
0022500442,PHI,22
0022500444,POR,19
0022500446,SAC,20
0022500442,OKC,18
0022500444,BOS,23
0022500441,GSW,20
0022500445,LAC,26
0022500446,LAL,19
0022500441,TOR,26
0022500443,MEM,17
0022500443,WAS,21
0022500445,DET,20
0022500447,MIL,17
0022500452,MIN,12
0022500449,BKN,27
0022500454,NYK,19
0022500451,ORL,24
0022500453,IND,22
0022500448,PHX,14
0022500457,POR,24
0022500456,SAS,17
0022500455,OKC,18
0022500455,ATL,20
0022500456,CLE,24
0022500454,NOP,15
0022500452,CHI,17
0022500457,DAL,19
0022500450,DEN,21
0022500449,GSW,21
0022500453,HOU,17
0022500450,MIA,22
0022500451,TOR,22
0022500448,WAS,20
0022500447,CHA,21
0022500458,PHI,23
0022500461,SAC,20
0022500459,BOS,17
0022500461,LAC,14
0022500460,LAL,24
0022500459,UTA,17
0022500458,MEM,18
0022500460,DET,26
0022500469,MIL,14
0022500463,MIN,16
0022500467,NYK,30
0022500464,ORL,23
0022500464,IND,24
0022500465,PHX,20
0022500470,POR,21
0022500467,SAS,17
0022500470,OKC,18
0022500463,ATL,15
0022500465,CLE,17
0022500466,NOP,24
0022500466,CHI,18
0022500468,DEN,18
0022500462,GSW,20
0022500468,TOR,25
0022500469,WAS,18
0022500462,CHA,23
0022500471,BKN,17
0022500473,PHI,19
0022500474,SAC,17
0022500474,BOS,12
0022500473,DAL,12
0022500471,HOU,22
0022500475,LAC,22
0022500472,MIA,19
0022500475,UTA,21
0022500472,DET,20
0022500481,MIL,23
0022500477,BKN,16
0022500479,NYK,17
0022500480,ORL,23
0022500476,IND,28
0022500483,PHX,23
0022500482,POR,17
0022500483,SAC,23
0022500476,SAS,17
0022500484,OKC,21
0022500479,ATL,21
0022500478,CLE,18
0022500482,NOP,22
0022500480,CHI,15
0022500478,DEN,15
0022500484,GSW,18
0022500485,LAL,21
0022500485,MEM,20
0022500477,WAS,20
0022500481,CHA,18
0022500486,MIN,20
0022500487,NYK,18
0022500487,PHI,23
0022500490,POR,16
0022500490,SAS,20
0022500488,ATL,19
0022500493,BOS,20
0022500489,CHI,16
0022500491,DAL,15
0022500492,GSW,13
0022500491,HOU,17
0022500493,LAC,15
0022500486,MIA,22
0022500488,TOR,20
0022500492,UTA,20
0022500489,CHA,12
0022500500,MIL,21
0022500498,MIN,17
0022500496,BKN,22
0022500495,ORL,19
0022500495,IND,26
0022500499,PHX,23
0022500500,SAC,22
0022500499,OKC,20
0022500494,CLE,18
0022500497,NOP,14
0022500496,DEN,24
0022500501,LAL,18
0022500497,MIA,14
0022500501,MEM,31
0022500498,WAS,20
0022500494,DET,24
0022500502,NYK,17
0022500507,PHI,20
0022500505,PHX,14
0022500509,POR,16
0022500506,OKC,14
0022500504,ATL,21
0022500503,BOS,11
0022500503,CHI,13
0022500507,DEN,18
0022500508,GSW,18
0022500505,HOU,11
0022500508,LAC,21
0022500504,TOR,16
0022500509,UTA,19
0022500502,DET,15
0022500506,CHA,23
0022500513,MIN,23
0022500511,ORL,23
0022500510,IND,14
0022500515,SAC,20
0022500512,SAS,18
0022500510,CLE,23
0022500514,NOP,19
0022500515,DAL,12
0022500514,LAL,21
0022500513,MIA,20
0022500512,MEM,15
0022500511,WAS,25
0022500526,MIL,15
0022500521,BKN,18
0022500522,NYK,17
0022500521,ORL,19
0022500518,PHI,11
0022500524,PHX,17
0022500527,POR,21
0022500523,SAS,20
0022500525,OKC,21
0022500519,ATL,19
0022500520,BOS,20
0022500519,NOP,15
0022500517,CHI,15
0022500520,DEN,15
0022500526,GSW,15
0022500527,HOU,26
0022500522,LAC,16
0022500523,LAL,21
0022500516,TOR,19
0022500525,UTA,31
0022500524,MEM,11
0022500518,WAS,20
0022500517,DET,14
0022500516,CHA,19
0022500530,MIN,21
0022500528,IND,27
0022500530,CLE,17
0022500531,DAL,13
0022500531,UTA,11
0022500528,CHA,22
0022500541,MIL,16
0022500535,BKN,18
0022500538,NYK,23
0022500533,ORL,18
0022500533,PHI,20
0022500538,PHX,21
0022500540,POR,17
0022500539,SAC,15
0022500536,OKC,22
0022500537,ATL,17
0022500532,BOS,12
0022500534,NOP,22
0022500537,DEN,11
0022500539,GSW,13
0022500540,HOU,17
0022500535,LAC,13
0022500541,LAL,20
0022500532,TOR,18
0022500536,MEM,26
0022500534,WAS,23
0022500542,MIN,19
0022500543,IND,23
0022500545,SAS,13
0022500545,BOS,18
0022500542,CLE,18
0022500546,CHI,20
0022500546,DAL,13
0022500544,LAC,17
0022500543,MIA,18
0022500547,UTA,21
0022500544,DET,26
0022500547,CHA,18
0022500554,MIL,19
0022500552,MIN,19
0022500549,BKN,17
0022500551,NYK,18
0022500548,ORL,16
0022500550,PHI,29
0022500555,PHX,19
0022500551,POR,8
0022500557,SAC,22
0022500552,SAS,22
0022500553,OKC,18
0022500556,ATL,21
